    0.987165083344996086E+00    0.685598550952199903E+00    0.101439419772586099E+02    0.222185015678405762E+00    0.346982538700103760E+03    0.857127347588539090E-01   -0.581089879362437059E+06   -0.691875511231549378E+01    1
    0.127988456883698709E+01    0.939021415036069840E+00    0.951137600979225439E+01   -0.949456810951232910E+00    0.174858212471008301E+03    0.943257495760917719E-01   -0.575016320153500419E+06   -0.691975511231551454E+01    1
    0.157607540136569746E+01    0.844618505182723411E+00    0.944361013518206427E+01   -0.457282721996307373E+00    0.944073200225830078E+02    0.145743206441402429E+00   -0.554884373184918659E+06   -0.692075511231548113E+01    1
    0.239417656268709944E+01    0.209939914323646448E+01    0.906962886554388703E+01    0.443766593933105469E+00    0.311539471149444580E+03    0.527639240026474016E-02   -0.552096002007093863E+06   -0.692175511231547080E+01    1
    0.239470743123292973E+01    0.235745785360670412E+01    0.914496307072171710E+01   -0.534266233444213867E-02    0.427059888839721680E+03    0.175909621417522449E+00   -0.542761716414079652E+06   -0.692275511231549334E+01    1
    0.166673231500393149E+01    0.949110202951786941E+00    0.949741135894522337E+01    0.261187195777893066E+00    0.374981939792633057E+03    0.173191302716732026E+00   -0.527443265020628925E+06   -0.692375511231548746E+01    1
    0.114077771734249600E+01    0.559813938700606473E+00    0.965347589562174235E+01   -0.148774522542953491E+01    0.208084344863891602E+03    0.895869630575180098E-01   -0.523590981503640418E+06   -0.692475511231548957E+01    1
    0.209356124755775941E+01    0.142455278764658644E+01    0.926362983093692804E+01   -0.103496438264846802E+01    0.214954018592834473E+02    0.185705441236495988E+00   -0.507435305739042058E+06   -0.692575511231552365E+01    1
    0.179229952573031182E+01    0.832392782458330371E+00    0.957579872137494270E+01   -0.870534598827362061E+00    0.474730432033538818E+03    0.115267680287361146E+00   -0.501727650332136720E+06   -0.692675511231553909E+01    1
    0.153536825386816256E+01    0.105383571995099445E+01    0.927268653535707443E+01   -0.823010683059692383E+00    0.221870362758636475E+03    0.604869496822357175E-01   -0.497387324082277075E+06   -0.692775511231552343E+01    1
    0.200600803985631471E+01    0.110951656574753144E+01    0.943448283955668465E+01   -0.487469375133514404E+00    0.515605330467224121E+03    0.178588712811470041E+00   -0.493867988492563250E+06   -0.692875511231550334E+01    1
    0.906402831055462488E+00    0.304394506568322454E+00    0.100406824661153156E+02   -0.150865679979324341E+01    0.294689297676086426E+03    0.174883818626403814E+00   -0.491153628696320404E+06   -0.692975511231548769E+01    1
    0.116012764823001624E+01    0.561866891271816216E+00    0.988306555382821905E+01   -0.173439598083496094E+01    0.125391483306884766E+03    0.140778342783451083E+00   -0.473709311402561609E+06   -0.693075511231546315E+01    1
    0.137778830418026454E+01    0.622576596200422827E+00    0.965859877018689872E+01   -0.765606760978698730E-01    0.498533427715301514E+03    0.642050474882125896E-02   -0.447513196959595545E+06   -0.693175511231550789E+01    1
    0.207103802771866352E+01    0.108391979363719959E+01    0.903424059006486857E+01    0.401789665222167969E+00    0.380870103836059570E+02    0.168386753797531125E+00   -0.444061880463713547E+06   -0.693275511231550912E+01    1
    0.109267916287243372E+01    0.149603377513655877E+00    0.989970299660480890E+01   -0.329129993915557861E+00    0.932641983032226562E+03    0.959499228000640914E-01   -0.438238743167001754E+06   -0.693375511231550057E+01    1
    0.961408312628746153E+00    0.734356666073084252E+00    0.100186662118417900E+02   -0.145963317155838013E+01    0.318211019039154053E+03    0.990132907032966608E-01   -0.432221074324774789E+06   -0.693475511231554709E+01    1
    0.104979608296859261E+01    0.391559931000513117E+00    0.988975482410429585E+01   -0.121646016836166382E+01    0.353634238243103027E+03    0.121673296093940744E+00   -0.430373216712239780E+06   -0.693575511231551811E+01    1
    0.169406543364393714E+01    0.600625875623487793E+00    0.936733931720075930E+01    0.230124711990356445E+00    0.665149390697479248E+03    0.177920198142528546E+00   -0.420329408869446255E+06   -0.693675511231548558E+01    1
    0.105846816424441337E+01    0.147222102996819926E+00    0.994792625334565095E+01   -0.164978623390197754E+00    0.115550601482391357E+04    0.707923990488052435E-01   -0.420271883767018910E+06   -0.693775511231549125E+01    1
    0.221632020919829653E+01    0.151746985957279068E+01    0.936834098326982811E+01    0.352818787097930908E+00    0.912535786628723145E+03    0.597439321875572193E-01   -0.419149418668733910E+06   -0.693875511231549424E+01    1
    0.187998821437954899E+01    0.513579679184170246E+00    0.950763004928187172E+01   -0.831056237220764160E+00    0.919498443603515625E+03    0.163464499711990369E+00   -0.418169431301715202E+06   -0.693975511231547948E+01    1
    0.142955286471283438E+01    0.229038268149988344E+00    0.937040866766854563E+01   -0.100777482986450195E+01    0.438642919063568115E+03    0.184112789332866678E+00   -0.412208754434508039E+06   -0.694075511231545761E+01    1
    0.120989207643413543E+01    0.627895695914585605E+00    0.965821020310586853E+01   -0.991889357566833496E+00    0.376004755496978760E+03    0.134185017049312599E+00   -0.411671801479697926E+06   -0.694175511231546682E+01    1
    0.126938880561912049E+01    0.197408442517626292E+00    0.988245105283014524E+01   -0.645765483379364014E+00    0.113896912336349487E+04    0.481838715076446517E-01   -0.400927090207608242E+06   -0.694275511231551334E+01    1
    0.811930557157874211E+00    0.107361552306443980E+00    0.101663770820299071E+02   -0.111171954870223999E+01    0.109461075067520142E+04    0.133919526636600505E+00   -0.400759731044292799E+06   -0.694375511231550835E+01    1
    0.896422545747757038E+00    0.581439362372633717E+00    0.949958601670956426E+01   -0.677651941776275635E+00    0.687307119369506836E+01    0.463643172383308433E-01   -0.400416120421528933E+06   -0.694475511231550335E+01    1
    0.173806682748323671E+01    0.143611878671132120E+01    0.950190150638185926E+01    0.185230255126953125E+00    0.704197525978088379E+03    0.734665274620056180E-02   -0.395164278411724081E+06   -0.694575511231551523E+01    1
    0.212542398201388139E+01    0.301181180881153754E+00    0.934021042303533022E+01   -0.396411061286926270E+00    0.137748312950134277E+04    0.159674142301082622E+00   -0.389577835382903519E+06   -0.694675511231552090E+01    1
    0.181519407175111769E+01    0.161177919826457905E+01    0.928448501060047349E+01    0.144442796707153320E+00    0.608126699924468994E+03    0.136746438145637528E+00   -0.387926687658527633E+06   -0.694775511231551945E+01    1
    0.157220021271979804E+01    0.108664336048306498E+01    0.918071397609613093E+01   -0.106289333105087280E+01    0.427699506282806396E+03    0.207488974928855888E-01   -0.384502184150925546E+06   -0.694875511231547005E+01    1
    0.210781687803876450E+01    0.751967563308296394E+00    0.929308087432231567E+01   -0.187433004379272461E+00    0.984801113605499268E+03    0.119252849221229557E+00   -0.377886981140871416E+06   -0.694975511231546506E+01    1
    0.189643495113301275E+01    0.156957344148992917E+01    0.945200957729808877E+01   -0.165999829769134521E+00    0.803007245063781738E+03    0.116819570660591135E+00   -0.375590758449204499E+06   -0.695075511231549914E+01    1
    0.965221938731968487E+00    0.920752697211636217E+00    0.996331744940267150E+01   -0.211935806274414062E+01    0.468650221824645996E+03    0.503783109784126312E-01   -0.370353343240453571E+06   -0.695175511231552257E+01    1
    0.185090945082342628E+01    0.896190192321047796E+00    0.925287382025459948E+01   -0.136817842721939087E+01    0.837424993515014648E+02    0.169664622545242311E+00   -0.369657179385726340E+06   -0.695275511231550336E+01    1
    0.161752108260583882E+01    0.252262793208938463E+00    0.972857820833988463E+01   -0.108934044837951660E+00    0.181860601902008057E+04    0.150869686603546160E+00   -0.369498741666369257E+06   -0.695375511231547883E+01    1
    0.186229917152720703E+01    0.967035401123306104E+00    0.956742213202247882E+01   -0.701616406440734863E-01    0.128720355033874512E+04    0.181346607506275181E+00   -0.366647886283858970E+06   -0.695475511231550136E+01    1
    0.161535403774970776E+01    0.157813849105626969E+01    0.973645133588900080E+01    0.814301967620849609E-01    0.126521319150924683E+04    0.178587318062782302E+00   -0.362123708235538856E+06   -0.695575511231551680E+01    1
    0.128847167646235228E+01    0.118207026775092983E+01    0.989082827308712531E+01    0.186603188514709473E+00    0.115907227993011475E+04    0.714345180988311818E-01   -0.357114278866942041E+06   -0.695675511231548427E+01    1
    0.162998836457598206E+01    0.578987619217393945E+00    0.938086058237441556E+01   -0.206927460432052612E+01    0.109669625759124756E+03    0.174961924552917480E+00   -0.355597013573406963E+06   -0.695775511231548727E+01    1
    0.930427396565616238E+00    0.725245225309243513E+00    0.101249188041070006E+02   -0.111464422941207886E+01    0.902948677539825439E+03    0.804011598229408264E-01   -0.354532375918838836E+06   -0.695875511231550270E+01    1
    0.223962228191006218E+01    0.193479481132629028E+01    0.928513182792983827E+01   -0.230494976043701172E+00    0.103400748968124390E+04    0.294655886292457606E-01   -0.351468827573176532E+06   -0.695975511231551458E+01    1
    0.126680903160363445E+01    0.475548349756341859E+00    0.987659569812252336E+01    0.187391757965087891E+00    0.152095198631286621E+04    0.166631973981857306E+00   -0.346414340103948663E+06   -0.696075511231551580E+01    1
    0.151319056463831658E+01    0.132995968499879424E+01    0.964938791476347113E+01   -0.176929759979248047E+01    0.224450290203094482E+03    0.526916062831878709E-01   -0.346105825557659438E+06   -0.696175511231550104E+01    1
    0.183313673493772744E+01    0.156721817715096812E+01    0.953118136434204999E+01   -0.149591380357742310E+01    0.862671911716461182E+03    0.134742893278598785E+00   -0.343946511500244029E+06   -0.696275511231553423E+01    1
    0.110011002189695839E+01    0.233648282977344635E+00    0.988303246639140731E+01   -0.184571266174316406E+01    0.524827122688293457E+03    0.779248997569084167E-01   -0.342495687928303261E+06   -0.696375511231550171E+01    1
    0.104640255618828548E+01    0.554664648678754202E+00    0.100968941657305997E+02   -0.229428350925445557E+00    0.150038695335388184E+04    0.398956820368766771E-01   -0.340426632598408149E+06   -0.696475511231547362E+01    1
    0.147544188750153782E+01    0.663071187715648769E+00    0.970838898344267598E+01    0.176693856716156006E+00    0.137155902385711670E+04    0.158410279154777539E+00   -0.337951154820260883E+06   -0.696575511231551836E+01    1
    0.105741899978470810E+01    0.163797527319182679E+00    0.101163124954104013E+02    0.286721110343933105E+00    0.237050789594650269E+04    0.165778608620166773E+00   -0.337526777932674566E+06   -0.696675511231553202E+01    1
    0.236122174340701152E+01    0.132006214934273114E+01    0.917519419249024004E+01   -0.985751390457153320E+00    0.574099123477935791E+03    0.140519826114177709E+00   -0.336169589884250716E+06   -0.696775511231552436E+01    1
    0.180461550257796044E+01    0.162691020472006342E+01    0.903295193254175999E+01   -0.846930086612701416E+00    0.979903936386108398E+02    0.163306823372840887E+00   -0.333764347078286519E+06   -0.696875511231550959E+01    1
    0.190994857955914732E+01    0.405676556916061748E+00    0.921359678954319605E+01   -0.298991799354553223E+00    0.251206040382385254E+03    0.181737125515937820E+00   -0.327748835511401296E+06   -0.696975511231549394E+01    1
    0.141403216733372217E+01    0.155772011963858648E+00    0.971904503080955173E+01    0.153480768203735352E+00    0.231504213809967041E+04    0.327139815688133259E-01   -0.327133505415473192E+06   -0.697075511231548450E+01    1
    0.235732379396188296E+01    0.129725618324559888E+01    0.916763427398280761E+01    0.184309720993041992E+00    0.137961602210998535E+04    0.742019668221473722E-01   -0.324848251737186161E+06   -0.697175511231548395E+01    1
    0.184506014219105241E+01    0.101519531311232125E+01    0.923025042553568298E+01   -0.151143074035644531E+00    0.404498398303985596E+03    0.680719417333602861E-01   -0.323099169387668546E+06   -0.697275511231548872E+01    1
    0.225428934093332334E+01    0.139329965219676932E+01    0.932599817721622593E+01   -0.950834751129150391E-01    0.178284806013107300E+04    0.160360649228096008E+00   -0.319664632489557320E+06   -0.697375511231548995E+01    1
    0.186408101695257433E+01    0.757294533243753398E+00    0.919934080101101870E+01   -0.469760894775390625E-01    0.682180523872375488E+03    0.207753512263298031E-01   -0.319154144809350662E+06   -0.697475511231553025E+01    1
    0.192682191872102027E+01    0.156571743280405085E+01    0.906881885424651912E+01   -0.523136854171752930E+00    0.255865752696990967E+03    0.180333915352821339E-01   -0.318884420840314880E+06   -0.697575511231552614E+01    1
    0.979371352149903895E+00    0.153072323095198470E+00    0.101495395724214106E+02    0.184479773044586182E+00    0.280188703536987305E+04    0.987394434213638289E-01   -0.316877129016751889E+06   -0.697675511231550338E+01    1
    0.222375540361315061E+01    0.144891467968095222E+01    0.923066885543044613E+01   -0.117843949794769287E+01    0.287930667400360107E+03    0.194374164640903485E+00   -0.316541943793618644E+06   -0.697775511231553747E+01    1
    0.217693795698541415E+01    0.177710248347109023E+01    0.928259341866207421E+01   -0.435554683208465576E+00    0.119046181440353394E+04    0.867366546392440846E-01   -0.314935270005811937E+06   -0.697875511231551471E+01    1
    0.121442711148816351E+01    0.755357124686825476E+00    0.989284247080303025E+01   -0.185722327232360840E+01    0.925621747970581055E+03    0.110753773748874670E+00   -0.313212021599211905E+06   -0.697975511231548751E+01    1
    0.145040392450189581E+01    0.347426374418738693E+00    0.963349409810912150E+01   -0.826699793338775635E+00    0.383924067020416260E+03    0.119033594727516179E+00   -0.312555842080814473E+06   -0.698075511231549406E+01    1
    0.225978379786723860E+01    0.627583709856757932E+00    0.929422519491238397E+01    0.390940666198730469E+00    0.219351536035537720E+04    0.954992794990539573E-01   -0.309867529115622281E+06   -0.698175511231549972E+01    1
    0.193202763865900051E+01    0.387593894734412803E+00    0.952482605285616302E+01   -0.324526071548461914E+00    0.262988305091857910E+04    0.766235294938087536E-01   -0.308849856466604106E+06   -0.698275511231551516E+01    1
    0.165810055285817382E+01    0.159495746094293223E+01    0.919221929104133828E+01   -0.677765130996704102E+00    0.583384573459625244E+03    0.158135327696800228E-01   -0.308250480884234363E+06   -0.698375511231553414E+01    1
    0.218116908117735431E+01    0.556832713732963391E+00    0.920646518510126910E+01   -0.151243960857391357E+01    0.136097431182861328E+03    0.182398887276649491E+00   -0.303936390802547918E+06   -0.698475511231553270E+01    1
    0.133101204376065740E+01    0.406702810566340778E+00    0.967915644332114589E+01   -0.118047475814819336E+00    0.180714172124862671E+04    0.169828180074691776E+00   -0.303314206733788596E+06   -0.698575511231552948E+01    1
    0.178289151194608220E+01    0.110845672092868375E+01    0.958823798530455917E+01    0.134829759597778320E+00    0.175821608304977417E+04    0.569821903109550484E-01   -0.303213787916546862E+06   -0.698675511231552360E+01    1
    0.914919922127008567E+00    0.343792061412735717E+00    0.991604945219876299E+01   -0.218510597944259644E+01    0.113520258665084839E+04    0.887915611267089955E-02   -0.301174740575573756E+06   -0.698775511231549373E+01    1
    0.174554841057461507E+01    0.145752490429648285E+01    0.906965872835761999E+01   -0.174311923980712891E+01    0.214260041713714600E+03    0.176669782698154448E+00   -0.299394746062328399E+06   -0.698875511231551716E+01    1
    0.228064591290164032E+01    0.105159015198551598E+01    0.904940760471739125E+01    0.400826215744018555E+00    0.154693847894668579E+04    0.303753483295440690E-01   -0.297479722878750181E+06   -0.698975511231552993E+01    1
    0.232056141812503380E+01    0.219923128670758361E+01    0.914382015214168398E+01    0.312275588512420654E+00    0.170392978191375732E+04    0.170712473988533023E-01   -0.295308542824508215E+06   -0.699075511231550273E+01    1
    0.909676701062679394E+00    0.588937064510301256E+00    0.996617754987282645E+01   -0.131381130218505859E+01    0.121986508369445801E+04    0.173171404302120219E+00   -0.295070455033782055E+06   -0.699175511231550484E+01    1
    0.171189017421358836E+01    0.356117810924025280E+00    0.909976345892154193E+01   -0.236070984601974487E+01    0.422147154808044434E+03    0.171127156019210830E+00   -0.294914111340463627E+06   -0.699275511231551850E+01    1
    0.171915802256172889E+01    0.527795323967299224E+00    0.956972381189593513E+01    0.166913092136383057E+00    0.208011960983276367E+04    0.198629531264305111E-01   -0.288768862263488758E+06   -0.699375511231549929E+01    1
    0.119695613876938811E+01    0.598550388785156207E+00    0.959471590256795182E+01   -0.110811090469360352E+01    0.106120759248733521E+04    0.180390053987503046E+00   -0.288095185466866824E+06   -0.699475511231549785E+01    1
    0.144152916372817752E+01    0.131037710709449429E+01    0.962355728188988557E+01   -0.529001593589782715E+00    0.788036406040191650E+03    0.165938760638237010E+00   -0.287879263315989287E+06   -0.699575511231553371E+01    1
    0.106806715197265145E+01    0.200054812600046428E+00    0.994205891145223397E+01   -0.152850103378295898E+01    0.688896238803863525E+03    0.169499170482158679E+00   -0.287259671119881154E+06   -0.699675511231554026E+01    1
    0.164606074037450556E+01    0.119772064579918869E+01    0.911450117810153415E+01   -0.163734775781631470E+01    0.450781881809234619E+03    0.118779204189777374E+00   -0.285272412282517471E+06   -0.699775511231553793E+01    1
    0.201807603237712385E+01    0.152514489786769647E+01    0.916299565368352908E+01    0.256399631500244141E+00    0.107403230667114258E+04    0.245789355039596549E-01   -0.285194005118818663E+06   -0.699875511231551695E+01    1
    0.180294160837179418E+01    0.142227717857324953E+01    0.963800821991734580E+01    0.410902917385101318E+00    0.211691415309906006E+04    0.734451296925544700E-01   -0.282541935962303309E+06   -0.699975511231549596E+01    1
    0.134495877768069505E+01    0.112777240917195387E+01    0.960429142080132436E+01   -0.693849802017211914E+00    0.640471458435058594E+03    0.806307470798492409E-01   -0.281622030616536562E+06   -0.700075511231552117E+01    1
    0.186437083779609214E+01    0.811318963881982325E+00    0.932805268272061916E+01    0.485714912414550781E+00    0.209678274393081665E+04    0.189167312085628508E+00   -0.279816966036461468E+06   -0.700175511231554282E+01    1
    0.173285438769024602E+01    0.107820871453391032E+01    0.941713506839617231E+01    0.216174721717834473E+00    0.176270502805709839E+04    0.269631770253181482E-01   -0.278265931880922639E+06   -0.700275511231553516E+01    1
    0.120876986064738023E+01    0.767171953022098396E+00    0.994096162829881891E+01   -0.188528239727020264E+00    0.109113264083862305E+04    0.157026851177215571E+00   -0.277802471196921251E+06   -0.700375511231549996E+01    1
    0.179862247575616840E+01    0.141250498846569261E+01    0.919910393141570815E+01   -0.749465227127075195E-01    0.659477770328521729E+03    0.996502840518951466E-01   -0.276890229788483470E+06   -0.700475511231551984E+01    1
    0.253233721524220723E+01    0.280700292234765725E+00    0.903146545140279855E+01    0.604681968688964844E-01    0.261402583122253418E+04    0.970795878767967274E-01   -0.275160550995530852E+06   -0.700575511231551840E+01    1
    0.147154783990770577E+01    0.403820860606236731E+00    0.954407088379420898E+01    0.770045518875122070E-01    0.259141820669174194E+04    0.937085151672363299E-03   -0.275067012321431830E+06   -0.700675511231550097E+01    1
    0.161142574057227383E+01    0.797833716722177066E+00    0.962063752589276966E+01   -0.609255969524383545E+00    0.179203641414642334E+04    0.786992061138153121E-01   -0.274113126598996168E+06   -0.700775511231549419E+01    1
    0.241038962190181039E+01    0.141883539369580802E+01    0.904335877262502308E+01   -0.530552804470062256E+00    0.301401972770690918E+03    0.166233935952186579E+00   -0.272384429780466307E+06   -0.700875511231548121E+01    1
    0.107717884182786938E+01    0.101720649746630487E+01    0.989158865322927738E+01   -0.623269796371459961E+00    0.149842661619186401E+04    0.135844396054744715E+00   -0.271286245939744171E+06   -0.700975511231552773E+01    1
    0.189103673986440901E+01    0.155510684192952020E+01    0.951428679292515156E+01   -0.856732130050659180E+00    0.157774919271469116E+04    0.113177254199981689E+00   -0.270722995783810213E+06   -0.701075511231552895E+01    1
    0.151889030230432742E+01    0.120262840311571906E+01    0.945463547199199716E+01   -0.338032245635986328E-01    0.177451819181442261E+04    0.108316624760627755E+00   -0.269730505444005714E+06   -0.701175511231552218E+01    1
    0.913219798809349559E+00    0.513306801470425289E+00    0.996537209510806932E+01   -0.147280907630920410E+01    0.142089200019836426E+04    0.109601734578609472E+00   -0.269363994650390814E+06   -0.701275511231549853E+01    1
    0.941333070939123662E+00    0.121150235147740676E+00    0.100302750652280377E+02   -0.178623521327972412E+01    0.125919502973556519E+04    0.141635601818561552E+00   -0.267001102970328939E+06   -0.701375511231546067E+01    1
    0.175700316213333618E+01    0.155988356520502225E+01    0.944626336907164266E+01   -0.212757402658462524E+01    0.236593902111053467E+03    0.133386848866939550E+00   -0.264980805289752141E+06   -0.701475511231549120E+01    1
    0.119830227746665474E+01    0.938254260240833582E+00    0.964828726678597448E+01   -0.939396739006042480E+00    0.109871506690979004E+04    0.204584178328514089E-01   -0.264334649976828310E+06   -0.701575511231549598E+01    1
    0.834487376272022741E+00    0.107120638564482104E+00    0.100897206411886451E+02   -0.152404785156250000E+01    0.263045400381088257E+04    0.823874679207801802E-01   -0.264316463724195433E+06   -0.701675511231551852E+01    1
    0.126698244721680875E+01    0.925178725838265437E+00    0.955941630422360866E+01   -0.898632705211639404E+00    0.114910429716110229E+04    0.145724516808986682E+00   -0.263425005143840855E+06   -0.701775511231554905E+01    1
    0.243563459978967956E+01    0.223021321649623028E+01    0.905362646321237285E+01   -0.162952017784118652E+01    0.247888630628585815E+04    0.128902662098407755E+00   -0.263303061427084031E+06   -0.701875511231552718E+01    1
    0.222388069639366881E+01    0.126005766193188840E+01    0.927533205819146467E+01   -0.260772645473480225E+00    0.236988008022308350E+04    0.440623193979263351E-02   -0.260797032054894458E+06   -0.701975511231552307E+01    1
    0.136624792866253864E+01    0.997016481922250897E+00    0.966006821690394268E+01   -0.562769174575805664E-01    0.175998777151107788E+04    0.377942258119583138E-01   -0.259102359016223752E+06   -0.702075511231549143E+01    1
    0.174766798290663949E+01    0.863487152901974420E+00    0.962606498713789627E+01   -0.319943785667419434E+00    0.275073945522308350E+04    0.148422297835350048E+00   -0.258673731293449324E+06   -0.702175511231545713E+01    1
    0.215941105773139030E+01    0.164700805468529876E+01    0.911851099690039035E+01    0.492558836936950684E+00    0.205721408128738403E+04    0.835340559482574546E-02   -0.257417071180830186E+06   -0.702275511231550986E+01    1
    0.101858868833005434E+00    0.101177480541627077E+00    0.981385813250066796E+01   -0.230020064115524292E+01    0.270961636304855347E+04    0.750778922438621599E-01   -0.256974451142465929E+06   -0.702375511231555993E+01    1
    0.204945493727248929E+01    0.697338981816523651E+00    0.933786296753425127E+01    0.145017504692077637E+00    0.254391825199127197E+04    0.190636842548847218E+00   -0.256841578794324421E+06   -0.702475511231551941E+01    1
    0.175805254336255801E+01    0.175222267790103325E+01    0.954028223207827963E+01    0.422751128673553467E+00    0.257872778177261353E+04    0.228939977288246180E-01   -0.254412350421273790E+06   -0.702575511231549044E+01    1
    0.131283245149254801E+01    0.694753216258696904E+00    0.939507906713817320E+01   -0.135329002141952515E+01    0.576295316219329834E+03    0.109958604276180275E+00   -0.253194836785123363E+06   -0.702675511231551386E+01    1
    0.156742738150620453E+01    0.803444349862835638E+00    0.927679610716987568E+01   -0.118904262781143188E+01    0.477052152156829834E+03    0.150065079331398010E+00   -0.252592556546581734E+06   -0.702775511231550709E+01    1
    0.112425298913240435E+00    0.101650614214154278E+00    0.943791180559829179E+01   -0.162892562150955200E+01    0.287693184614181519E+04    0.154159224629402153E+00   -0.251710811669230461E+06   -0.702875511231551275E+01    1
    0.113366512153744700E+00    0.100768342968688238E+00    0.950022428177772049E+01   -0.549802124500274658E+00    0.290202283859252930E+04    0.532601872086524986E-01   -0.249937013019747625E+06   -0.702975511231550776E+01    1
    0.129408492309129231E+01    0.126120526534830946E+01    0.988536702340016937E+01   -0.912083089351654053E+00    0.208866959810256958E+04    0.161152657270431515E+00   -0.248291129117174685E+06   -0.703075511231546724E+01    1
    0.150948879160559168E+01    0.605297637198129679E+00    0.928235220283565887E+01   -0.100303018093109131E+01    0.117523652315139771E+04    0.121377655863761910E+00   -0.243332646791973384E+06   -0.703175511231548889E+01    1
    0.100925281322550786E+01    0.792897475108930938E+00    0.985406259284982156E+01   -0.131576502323150635E+01    0.140958166122436523E+04    0.928496173024177529E-01   -0.243099116804070713E+06   -0.703275511231553985E+01    1
    0.116566654291480787E+01    0.228945569138129856E+00    0.973971423384203483E+01   -0.157222676277160645E+01    0.111456763744354248E+04    0.245428580045700083E-01   -0.239867409098255885E+06   -0.703375511231551886E+01    1
    0.149280859408289190E+01    0.562269886126118945E+00    0.953685095272011552E+01   -0.177733778953552246E+00    0.179389393329620361E+04    0.810723361372947676E-01   -0.238107615816416393E+06   -0.703475511231550765E+01    1
    0.171933122140538686E+01    0.488756522951050876E+00    0.911364279745798100E+01   -0.753928601741790771E+00    0.821779668331146240E+03    0.450608316063880951E-01   -0.236437379320680309E+06   -0.703575511231551776E+01    1
    0.124421904675346617E+01    0.392022545924119059E+00    0.986529900227043299E+01   -0.197849237918853760E+01    0.169212394952774048E+04    0.152744077742099776E+00   -0.235775867501752859E+06   -0.703675511231548700E+01    1
    0.145216192528045185E+01    0.102213260695905372E+01    0.928763609825326419E+01   -0.222625321149826050E+01    0.851909995079040527E+03    0.170750771462917339E+00   -0.235631810843477899E+06   -0.703775511231547224E+01    1
    0.146508659093034277E+01    0.128748454121164091E+01    0.940346883538495959E+01   -0.592896997928619385E+00    0.130236303806304932E+04    0.167756071686744695E+00   -0.234840033810182445E+06   -0.703875511231545570E+01    1
    0.131654506300109619E+01    0.959295683553403222E+00    0.989919638027888205E+01   -0.689582049846649170E+00    0.216308695077896118E+04    0.324734571576118514E-01   -0.232732928651296563E+06   -0.703975511231547202E+01    1
    0.122386135438388588E+01    0.327819608506239701E+00    0.965187725368003058E+01   -0.171316057443618774E+01    0.984616577625274658E+03    0.140208436846733092E+00   -0.230979563911543257E+06   -0.704075511231547946E+01    1
    0.115903209509378669E+01    0.869763496736317920E+00    0.988292079629216857E+01   -0.221950387954711914E+01    0.525571882724761963E+03    0.161987042427062994E+00   -0.230653345747341344E+06   -0.704175511231548690E+01    1
    0.240637960261666795E+01    0.219069335851486446E+01    0.917895816882956517E+01   -0.102443385124206543E+01    0.291471415758132935E+04    0.929186922311782820E-01   -0.228848027977457386E+06   -0.704275511231548812E+01    1
    0.247883568057417891E+01    0.952038997104508677E+00    0.910848038620985356E+01   -0.990257322788238525E+00    0.195930719375610352E+04    0.573315051198005701E-01   -0.227881883327199845E+06   -0.704375511231546003E+01    1
