    0.438994167886767594E+00    0.272513455792404768E+00    0.915093280197194225E+01    0.106926488810792364E+00    0.212596598117405279E+03    0.137016863824725860E+00   -0.103515278737806309E+02
    0.248465226046939380E+00    0.136081284642268763E+00    0.914595274675960646E+01   -0.236545550318668862E+00    0.124298784325097998E+03    0.649020786196710100E-03   -0.102087027922515183E+02
    0.545254442933130967E+00    0.374674814923452837E+00    0.988972872190796792E+01    0.446132204332417626E+00    0.300317531245826046E+03    0.155173545156606668E+00   -0.101411309547006780E+02
    0.427781470255417517E+00    0.264319872858906679E+00    0.912243422217984801E+01   -0.456405016184622259E+00    0.226644309444019740E+03    0.150949008538606239E+00   -0.101384004722901437E+02
    0.584509993726877397E+00    0.418215958554676359E+00    0.914729850757904650E+01   -0.142158107363398400E+00    0.349921200780879985E+03    0.163727859708545607E-01   -0.100499313902011220E+02
    0.401313993398326407E+00    0.235853597644241408E+00    0.101524965361623636E+02    0.268764959220821886E+00    0.198622222738678062E+03    0.174169690382347780E+00   -0.100161613442098627E+02
    0.576414633700087276E+00    0.410731437929315601E+00    0.915825671045310408E+01    0.357961850412747751E+00    0.322893683088760667E+03    0.107786719271960402E+00   -0.996330331003892056E+01
    0.242731459653509229E+00    0.140187877394315902E+00    0.100909051336740596E+02    0.633357184995175793E-01    0.122815124619827984E+03    0.131593303508330345E+00   -0.995702849471040707E+01
    0.275767337616427688E+00    0.158367666510913302E+00    0.972094585267173095E+01    0.582756825573311765E-01    0.136837889088883855E+03    0.341207126488667495E-01   -0.994770184096315191E+01
    0.290959260915850171E+00    0.163725672575779579E+00    0.972372936328366144E+01   -0.208339290636384344E+00    0.145767690965501174E+03    0.173694377809418404E+00   -0.993087581967533239E+01
    0.553691002274382393E+00    0.403864578421791076E+00    0.998308474518177746E+01   -0.366594767002297317E-01    0.332259725044626748E+03    0.597741522482431245E-01   -0.988781373279009301E+01
    0.434455658029425262E+00    0.284981728774426013E+00    0.923123845319480552E+01   -0.515565623406002427E+00    0.232155750701084401E+03    0.192161290046339472E+00   -0.986958205225305818E+01
    0.382273647901422098E+00    0.223308546821976428E+00    0.928454805304393638E+01   -0.414573015694869262E+00    0.190909746768706100E+03    0.162383682642407295E+00   -0.983068378148886168E+01
    0.321222876726825923E+00    0.184656944353264990E+00    0.950440595326247717E+01    0.162816582013970645E+00    0.155251154103495793E+03    0.166904363827582308E+00   -0.979763440286002663E+01
    0.479777075440523781E+00    0.306200042524065574E+00    0.957242634282233418E+01    0.378971710335016088E+00    0.244339416447916250E+03    0.583142037909288504E-02   -0.977253822224070845E+01
    0.575776433972539192E+00    0.410795047088979459E+00    0.939799083086395370E+01    0.331506789276403424E-01    0.329531313714466989E+03    0.992461887080151317E-01   -0.976156457742054151E+01
    0.474418252479245628E+00    0.314593145727207923E+00    0.980209311176990816E+01   -0.474247881263680782E-01    0.253478022247570266E+03    0.731723242566505311E-01   -0.975986877399959241E+01
    0.447821747288413619E+00    0.294479093903847411E+00    0.928038112391876702E+01   -0.318144034990448521E+00    0.236874865006437489E+03    0.635063325099740738E-02   -0.972367984696092158E+01
    0.265576826372673103E+00    0.147869519011155054E+00    0.935926768806425713E+01    0.741633252133673260E-01    0.128798803740334279E+03    0.786142100869789695E-01   -0.970241060241422915E+01
    0.192964443520221407E+00    0.116434218148805557E+00    0.996363809456724425E+01   -0.400304220425550472E+00    0.101922692447886277E+03    0.543002562945941458E-01   -0.968444542463312885E+01
    0.314744891686509876E+00    0.176524909021729404E+00    0.979429422321186216E+01   -0.296990482118427490E+00    0.158834767820301835E+03    0.136276320697680225E+00   -0.966926990562996025E+01
    0.513882392679670730E+00    0.369201555008742910E+00    0.977210190570967363E+01   -0.475839235576656527E+00    0.317631052452607264E+03    0.800432659074861406E-02   -0.959809656204136807E+01
    0.353643242904804755E+00    0.211500150332469494E+00    0.981202495887625759E+01   -0.397639101525229854E+00    0.179153277393361208E+03    0.145045426813665446E+00   -0.959577007629739676E+01
    0.519801124896975164E+00    0.328623169350498401E+00    0.915321587102681455E+01    0.302199918517584987E+00    0.265029400415987311E+03    0.971336877296798962E-01   -0.955611495817822032E+01
    0.524930621009076837E+00    0.331316765376062750E+00    0.948477257882847447E+01    0.295051263185515555E+00    0.275470250134039645E+03    0.464338947337721644E-01   -0.953261628472698419E+01
    0.373007137369572694E+00    0.209691412449613895E+00    0.990479696572429091E+01    0.299146651115220763E-01    0.182935513167491195E+03    0.173581379305493749E+00   -0.952500193200916812E+01
    0.513351792903573023E+00    0.324140303072506963E+00    0.918574623173885385E+01    0.163908521556351161E+00    0.263399601015767303E+03    0.137183171706268425E+00   -0.950655326458207384E+01
    0.272219330841933782E+00    0.154584070902938131E+00    0.101451320669420131E+02    0.612815091363780873E-01    0.137280123850753796E+03    0.976333917191558459E-01   -0.948625635704228998E+01
    0.581712275126206491E+00    0.399192009168523043E+00    0.914480989075314454E+01    0.314373061375089247E+00    0.320962351913501038E+03    0.738935746116158310E-01   -0.942158428951532478E+01
    0.564842809187669936E+00    0.388291840018426759E+00    0.958869933046258360E+01   -0.995919537536407162E-01    0.327154501287190840E+03    0.883419360640888690E-01   -0.940894348354039245E+01
    0.401090626592402966E+00    0.231728874197472734E+00    0.969998240358027530E+01   -0.321511835383455846E+00    0.204042788853146732E+03    0.107891833586383198E+00   -0.937668576695527101E+01
    0.384264734409272390E+00    0.216026686664753637E+00    0.100120853070428009E+02    0.103642293487569148E-01    0.189405568919634760E+03    0.185871042963895061E+00   -0.936415514980199681E+01
    0.436291901910284774E+00    0.254606993089079636E+00    0.969974170164359428E+01    0.115654379238188554E+00    0.215949414437666746E+03    0.193174061983537565E+00   -0.924113541396305749E+01
    0.494750929910429182E+00    0.322816576766414398E+00    0.992540915038488514E+01    0.184518053060425125E+00    0.268521600778643176E+03    0.785855121845313864E-01   -0.919744389593903655E+01
    0.564904920369916463E+00    0.385064177665184249E+00    0.995245751637606269E+01    0.315014102750526881E+00    0.315421947760670946E+03    0.174574321492192874E+00   -0.918131705288142896E+01
    0.357919703183932958E+00    0.208405349207407692E+00    0.957856619275691479E+01   -0.116137696441235505E+00    0.175461554664687498E+03    0.898965079563979058E-01   -0.917250449593814210E+01
    0.638583767171360894E+00    0.467516837056831891E+00    0.920266257026978707E+01    0.291353396317130198E+00    0.385134508328195750E+03    0.834727576239406577E-01   -0.912289072052484862E+01
    0.497388181648860062E+00    0.320782967191605595E+00    0.953935378534739620E+01    0.340918118916805124E+00    0.257414969912804850E+03    0.813676605888042775E-01   -0.911602097881310058E+01
    0.338340921083900237E+00    0.198041909325945453E+00    0.963886614935480956E+01   -0.578892143574284201E+00    0.175873214416377124E+03    0.126131506262457366E+00   -0.906635141985819359E+01
    0.455571143887587626E+00    0.291860476812193070E+00    0.948684295669096400E+01   -0.610086029613493341E+00    0.253574788572166312E+03    0.384438508479345298E-01   -0.904885964661260189E+01
    0.551862265346802494E+00    0.400241526947920534E+00    0.985403912415891270E+01   -0.298511391150233063E+00    0.341798861010730548E+03    0.126127158374728154E+00   -0.903902585405525372E+01
    0.540522201372058420E+00    0.355085495363703374E+00    0.956052593350582747E+01    0.339545445164234572E+00    0.286425770298163854E+03    0.167263086400153527E+00   -0.897117836677637293E+01
    0.453972234971442123E+00    0.301921039615644760E+00    0.940821848848361952E+01   -0.617237101064884497E+00    0.254980657920019070E+03    0.145462622783736270E-01   -0.894387393282269372E+01
    0.429443937435324441E+00    0.251257377606394161E+00    0.981576107061404635E+01   -0.218190527280916591E+00    0.220660568759344784E+03    0.156669480206785117E+00   -0.892754462992255071E+01
    0.475986569249022384E+00    0.309098442512961868E+00    0.973823891923495033E+01    0.158509304806813134E-01    0.250172040981129868E+03    0.194077578677821022E+00   -0.892237087327819367E+01
    0.380918373947927380E+00    0.230844708632655160E+00    0.977734914085076134E+01    0.210909491192112775E-01    0.187944310880867704E+03    0.144868449169897662E+00   -0.892071434403290731E+01
    0.323906785538528030E+00    0.181493882945430840E+00    0.100382974685696968E+02   -0.140904073336980407E+00    0.161906187694657774E+03    0.171557523803927331E+00   -0.891238643378983042E+01
    0.537428703528469276E+00    0.352587877354526902E+00    0.993185370504214227E+01    0.176246841551778388E+00    0.294284635147337383E+03    0.682877503236256345E-01   -0.890654309361651997E+01
    0.502095955222932266E+00    0.320052329591049789E+00    0.100933832603167897E+02    0.409629762469466918E+00    0.268434399418008752E+03    0.736721418975775939E-02   -0.884235522491150938E+01
    0.502936723402692132E+00    0.337616889683365062E+00    0.919920488412858184E+01    0.139548934479401421E+00    0.264085009123218072E+03    0.115408853451237761E+00   -0.884028627735909467E+01
    0.236576462592824610E+00    0.136760030319747677E+00    0.992433191133658177E+01   -0.741490255892811589E-01    0.119648995542588565E+03    0.112326021282088712E+00   -0.882102828626994118E+01
    0.479890109355087247E+00    0.324653187671376853E+00    0.101579250325376726E+02   -0.534806867000941155E+00    0.287281354792255399E+03    0.760956598343417168E-01   -0.881132123585533655E+01
    0.495520269470320351E+00    0.326187185088242626E+00    0.954671971802059005E+01   -0.660314531011954031E-01    0.263241363036372263E+03    0.391790994511612839E-01   -0.880479568610467389E+01
    0.251373414364706615E+00    0.143671779047290615E+00    0.925146337914928729E+01   -0.435044106956254062E+00    0.126597720618672085E+03    0.862928999994015955E-01   -0.877298301681370418E+01
    0.612797629485093975E+00    0.441692566926667030E+00    0.927327060718995888E+01    0.841128820308458813E-01    0.373742127223524506E+03    0.742822226558180615E-01   -0.875645752899226260E+01
    0.434842744229695488E+00    0.251033093784159889E+00    0.991959112042261282E+01    0.176234840239271051E-01    0.217164908832086354E+03    0.957650198241627726E-01   -0.875292417840486969E+01
    0.577021576982795548E+00    0.396744126498034866E+00    0.983269563664318014E+01   -0.329700941908268597E-01    0.339994464511944329E+03    0.104045407896994166E+00   -0.872125843389603794E+01
    0.533396517337941134E+00    0.352192975181374879E+00    0.976007442809375192E+01    0.177705883056020753E-01    0.303201381630930996E+03    0.612002033389666064E-02   -0.870356770426829129E+01
    0.368807342826351137E+00    0.219407788530880832E+00    0.918066243525385772E+01   -0.310845459776060817E+00    0.181995434531772673E+03    0.169551142812455480E+00   -0.870160743170355566E+01
    0.484675305038592130E+00    0.306277034135990778E+00    0.907623870089418006E+01   -0.722365256118613352E-01    0.257006378873453116E+03    0.388388009195277037E-01   -0.869902243162397681E+01
    0.454954251128190656E+00    0.283090474785396062E+00    0.947269172704502971E+01   -0.403415536672472541E+00    0.244086149008979532E+03    0.376006430996940130E-01   -0.869529330253206645E+01
    0.372178193296170856E+00    0.222452524791679124E+00    0.101122555062426471E+02   -0.531047835817244351E+00    0.200105730205556284E+03    0.641166958057913239E-01   -0.864344484492430887E+01
    0.390020504739980178E+00    0.233625001925939768E+00    0.958264751751946697E+01    0.468768662727145902E-01    0.196349262830709677E+03    0.972396720746728123E-02   -0.862770796031789544E+01
    0.614116678658464643E+00    0.451044253334073275E+00    0.949841641027417438E+01    0.832224137077344217E-01    0.372751531754413406E+03    0.113168268919350515E+00   -0.861735447487184381E+01
    0.369522481455413332E+00    0.221236815899503059E+00    0.957364549279438748E+01   -0.569526597547040270E+00    0.191695202167718747E+03    0.184489714662482901E+00   -0.856007740134738881E+01
    0.330176328059904656E+00    0.183391809590502913E+00    0.912771071432397108E+01   -0.196492109578928265E+00    0.159084194294493130E+03    0.117991423974090223E+00   -0.854554256115243405E+01
    0.318970583238827932E+00    0.178887628306198226E+00    0.961399120648891525E+01   -0.340275558912948917E+00    0.159431084698492185E+03    0.131736382346207409E+00   -0.852824282858993499E+01
    0.574248236655135913E+00    0.419350435014929801E+00    0.100986116082480546E+02   -0.193325147887009496E+00    0.367380984840616463E+03    0.183479296737634801E+00   -0.851806375685073824E+01
    0.290218155265764555E+00    0.161302712683398491E+00    0.907529566185349346E+01   -0.414136668919566020E+00    0.141891382226100063E+03    0.130085861397896352E+00   -0.848576702773258873E+01
    0.458451439499790614E+00    0.297200644033817463E+00    0.964053440227650782E+01   -0.127001376346441042E+00    0.245628433735322744E+03    0.445274619433267335E-01   -0.845694538570649001E+01
    0.280968369320383660E+00    0.156815449537237195E+00    0.979124441402291268E+01   -0.224617430824480380E+00    0.141486504112144729E+03    0.688762811218222443E-01   -0.843633991552500717E+01
    0.589951610966646500E+00    0.418931076785025558E+00    0.101517702446379126E+02    0.254239406347296359E+00    0.360232927723306318E+03    0.109881100947591265E+00   -0.842862038357021248E+01
    0.552029219226859547E+00    0.373010790620369959E+00    0.101363508911931088E+02    0.201898483717141364E+00    0.315248636339360985E+03    0.164630263834731644E+00   -0.842576100129017291E+01
    0.495850811981558393E+00    0.339264920476822718E+00    0.952153962172402402E+01   -0.220973903045025288E+00    0.276390827585615739E+03    0.947703863530032636E-01   -0.841976704404648046E+01
    0.225693391344540473E+00    0.129569905034365079E+00    0.978553058277296728E+01   -0.195596463291572320E+00    0.115260138476213982E+03    0.532153928282737276E-01   -0.841380898894845863E+01
    0.554304273109180623E+00    0.384150366306388547E+00    0.979656324600425776E+01   -0.207229736344201498E+00    0.332343664860657498E+03    0.541552354167195160E-01   -0.840898206499302425E+01
    0.370506031831412896E+00    0.217281718443815608E+00    0.990650775592767197E+01   -0.626011409456483925E+00    0.197529036539493006E+03    0.110034523012391399E-01   -0.839830800641824204E+01
    0.444949728503398034E+00    0.283115679116577645E+00    0.951443018909397864E+01   -0.200037501984184019E+00    0.232695282410251451E+03    0.194926907482974837E+00   -0.838689241140295572E+01
    0.358647528858750286E+00    0.208785440926849697E+00    0.958653129665436232E+01   -0.515511864048043833E-01    0.175121735598938955E+03    0.784042335685063568E-01   -0.838541564707128728E+01
    0.397186010394100231E+00    0.245230636664993673E+00    0.987498671943415474E+01   -0.403733373487789038E+00    0.213682171498557864E+03    0.152341711039084794E-02   -0.836884556998973572E+01
    0.410678584263827084E+00    0.253988631737609105E+00    0.101442902367843217E+02   -0.134634645805186803E+00    0.214872489408927152E+03    0.147295768306180547E+00   -0.835303850439884954E+01
    0.498051713944968000E+00    0.329593443920948581E+00    0.941457298016130650E+01    0.172782229432636658E+00    0.258694196165675123E+03    0.184200687170216343E+00   -0.833769195284252085E+01
    0.443982842409222422E+00    0.260570842713840456E+00    0.933396521108341304E+01    0.380247543297356216E-01    0.220957828704619885E+03    0.754899780059602957E-02   -0.833089605671663413E+01
    0.530763525637874989E+00    0.341890558513925413E+00    0.983827648598435722E+01    0.243074585358226791E+00    0.285966378649710464E+03    0.340457083235614797E-02   -0.832713110784272281E+01
    0.495435394932702167E+00    0.305362725626060649E+00    0.100983559306816986E+02    0.143460126438238689E+00    0.265377522752848620E+03    0.519479682137881649E-01   -0.832689297224483838E+01
    0.532179352096736613E+00    0.360207620072389822E+00    0.987395133332846697E+01    0.404012435941345061E+00    0.290862190314548684E+03    0.519564084668176288E-01   -0.832151327553638254E+01
    0.558991418615302105E+00    0.385061983576705291E+00    0.923172959122955739E+01   -0.853978220460431814E-01    0.325115952368992282E+03    0.142903783771786225E+00   -0.831309110683892172E+01
    0.250376384931290108E+00    0.143030440966352923E+00    0.958717632538638220E+01   -0.430198424695461323E+00    0.127540706158615109E+03    0.750996647687683511E-01   -0.829947096777391380E+01
    0.290745589411452399E+00    0.171289984704593168E+00    0.998092667185289351E+01   -0.275775990867278775E+00    0.148534169909290512E+03    0.630566623251317543E-01   -0.829638426017811881E+01
    0.428556846385149126E+00    0.253228637485538866E+00    0.936568663826976255E+01   -0.174948465012011667E+00    0.213549972773445660E+03    0.112108404511859355E+00   -0.829519961559958396E+01
    0.410173897065788440E+00    0.248981479720852994E+00    0.972431438588566976E+01   -0.328577612219388193E+00    0.208594636997722517E+03    0.178057192895813204E+00   -0.828352160605333232E+01
    0.564584035835679954E+00    0.402334408098045715E+00    0.968242089309051046E+01   -0.120100078327571858E-01    0.327522415971711496E+03    0.309875389371930716E-01   -0.826148256980193629E+01
    0.593770237601662809E+00    0.413547073913889618E+00    0.905468420668735519E+01    0.310721870188182425E+00    0.335489284042302188E+03    0.142721517611842402E+00   -0.826136243884962163E+01
    0.302735748204021715E+00    0.179259136570466548E+00    0.990800246788900196E+01   -0.580877320755144089E+00    0.160015348875794956E+03    0.151953192323842062E-01   -0.825927547753848401E+01
    0.298512356670799284E+00    0.166906717556384587E+00    0.939763547492461093E+01   -0.516204803092135123E-01    0.144339479619991408E+03    0.234974048225604672E-01   -0.825812316378417677E+01
    0.568306278393478581E+00    0.398431162787900417E+00    0.930064523519845565E+01    0.331941658603816414E+00    0.314706987336815018E+03    0.138619883082463757E+00   -0.825609991646011210E+01
    0.373030937425421538E+00    0.227155428951060723E+00    0.919385740274367436E+01   -0.545332352164001222E+00    0.192879244140606204E+03    0.588245525862276727E-01   -0.823310493111623032E+01
    0.289946403817989029E+00    0.163113577862309594E+00    0.970871327745627966E+01    0.671780799385235383E-02    0.142693224469770030E+03    0.930276438333774019E-01   -0.822528535133763938E+01
    0.306170630506074626E+00    0.173462044627154727E+00    0.101031509529366819E+02   -0.333815789147648090E+00    0.158358377898769788E+03    0.391483008631989884E-01   -0.821528554701498948E+01
    0.235229589609792733E+00    0.134435430813879431E+00    0.975228603189489363E+01   -0.161277732887369574E+00    0.119745848294140913E+03    0.162400423894688145E-01   -0.821329777751371992E+01
    0.283707928547690225E+00    0.165132756208859810E+00    0.978068950300821882E+01   -0.175539140988624887E+00    0.142412017513790261E+03    0.174428006602142333E+00   -0.819509983241425388E+01
    0.303437433399175893E+00    0.172112503859552846E+00    0.975578429249582157E+01    0.650632057321258728E-01    0.148941133794141592E+03    0.589397400956881215E-01   -0.817710446866249185E+01
    0.442374897375699183E+00    0.282791403361714433E+00    0.934017360145680442E+01    0.104642306863356183E-02    0.221434662913856755E+03    0.122208550940885327E+00   -0.816662167481512924E+01
    0.434642486897772240E+00    0.279312523551407010E+00    0.930882187924058613E+01   -0.143892457227859705E+00    0.223471577436523148E+03    0.303585470246445673E-01   -0.816572816881818220E+01
    0.290063735067805861E+00    0.165034092717727066E+00    0.947882133487285650E+01   -0.409050886019425963E+00    0.145156541973167890E+03    0.337753143900882055E-01   -0.815406883830130624E+01
    0.476541715418660639E+00    0.300631184138048735E+00    0.906077920021802719E+01    0.232589386829296085E+00    0.241007119171784154E+03    0.108144146115633596E+00   -0.813728660722373753E+01
    0.552527127204421098E+00    0.368681247140244084E+00    0.934564426524489811E+01   -0.921827899950189433E-01    0.310674018765830226E+03    0.157062132759473033E+00   -0.812564598906754121E+01
    0.359205430925442937E+00    0.217240313205934010E+00    0.939653601682075568E+01   -0.233890693289331431E+00    0.180790462287169220E+03    0.190717776821764301E+00   -0.810615388012105598E+01
    0.393383178721567139E+00    0.236629726667853313E+00    0.990765974125011439E+01   -0.656792788906535474E+00    0.211740665090081279E+03    0.460642776151808861E-01   -0.809105566238590868E+01
    0.573830990531534302E+00    0.392895772491665185E+00    0.935058734263035518E+01    0.401189562515762432E-01    0.323679207578418811E+03    0.782787901349564080E-01   -0.808753990705521630E+01
    0.382217034877349704E+00    0.234347363820807897E+00    0.919105823321657667E+01   -0.539602483375478670E+00    0.199499320014572390E+03    0.577004962112948883E-01   -0.808517143579720354E+01
    0.443502603532806849E+00    0.259067307411695869E+00    0.101366534140648188E+02    0.448940026655946234E-01    0.225241415989370353E+03    0.176206504095910349E+00   -0.807625288374436501E+01
    0.550190523858129943E+00    0.374533502624724512E+00    0.965290076640803640E+01    0.328272236858471622E+00    0.298335409342099069E+03    0.501913215938312798E-01   -0.807110195066253766E+01
    0.412766028980712907E+00    0.242621547574186081E+00    0.924883537197868755E+01   -0.181647948301769890E+00    0.210546326111943841E+03    0.299742328692784816E-02   -0.806514736587142167E+01
    0.444135279749085732E+00    0.279837510755059804E+00    0.101079893732406489E+02    0.118433322335428137E+00    0.232591475893700249E+03    0.808507718534134390E-01   -0.805833703783694411E+01
    0.613538390781204424E+00    0.429174279597278441E+00    0.944045717634068104E+01    0.156369367652705371E+00    0.365968021550579238E+03    0.514541648328493140E-01   -0.805418834050343513E+01
    0.543770346902721746E+00    0.381909408224202274E+00    0.100109914851246096E+02   -0.922221182676539186E-01    0.315697102109530420E+03    0.149331168706092060E+00   -0.805078703817685337E+01
    0.521151068077695401E+00    0.358521830300050692E+00    0.928098516356313574E+01    0.109576388623516152E+00    0.282633726261941206E+03    0.647221067028150437E-01   -0.801745337709544792E+01
    0.470329237162830760E+00    0.304874737595602185E+00    0.926637932981713597E+01   -0.403329447674960928E+00    0.261258183563232421E+03    0.504095358838459601E-01   -0.801618944459549709E+01
    0.291846026125631042E+00    0.173730549181691479E+00    0.101600937712618880E+02   -0.331637901480226205E+00    0.151925931656956493E+03    0.109074459738577448E+00   -0.800580336420454586E+01
    0.463422961557532931E+00    0.280436915807652565E+00    0.945729378973886980E+01    0.279019995071126736E+00    0.227244246682205699E+03    0.165690071754969498E+00   -0.799955798269958596E+01
    0.422281294033343912E+00    0.265164826732890213E+00    0.948774639006535381E+01   -0.154286577815593962E+00    0.217623000434565256E+03    0.113936383693149457E+00   -0.798335031951459051E+01
    0.276975205354291987E+00    0.156636729799930180E+00    0.958898306487578722E+01   -0.372411720135241708E-01    0.135179036888689467E+03    0.147865051243936507E+00   -0.797728382095981647E+01
    0.281292272105404306E+00    0.154453130028329028E+00    0.913643724337386764E+01   -0.102501996701784392E+00    0.136160908146599894E+03    0.145827041138962190E-01   -0.796606894884214167E+01
    0.298819817418753964E+00    0.172491361649445951E+00    0.100336730801180991E+02   -0.375582976763712661E+00    0.156096572339307869E+03    0.467241147406186469E-01   -0.795180076856508578E+01
    0.593404231665415005E+00    0.412269886473262792E+00    0.919576144318143740E+01    0.304288800884835453E+00    0.333723125639160742E+03    0.120963761602421727E+00   -0.795149243332796818E+01
    0.533159860367095395E+00    0.371232344681013127E+00    0.957127030149553981E+01   -0.281390649177806651E+00    0.319644620996822312E+03    0.967308551006013095E-01   -0.794254994454736263E+01
    0.404564105589651890E+00    0.245250510238263164E+00    0.965935533753155084E+01    0.124687592724384011E-01    0.202012776604042955E+03    0.191222436769098253E+00   -0.792802704320792007E+01
    0.352670571300628233E+00    0.206499030155330304E+00    0.942501964022950567E+01   -0.573510715399887738E+00    0.182003904664680249E+03    0.950995694715534162E-01   -0.791643564824486834E+01
    0.338320029105190712E+00    0.193094826148624582E+00    0.926948889962944200E+01   -0.440173416032824338E+00    0.172398741188847879E+03    0.226180911863175169E-01   -0.790323760833815214E+01
    0.363217403420742269E+00    0.211498400099786543E+00    0.935501590004606420E+01    0.536853877359195764E-01    0.177352549780314035E+03    0.132139590548810693E+00   -0.788612397279143273E+01
    0.318132384516253419E+00    0.185781001630939746E+00    0.100082396264602345E+02   -0.112075514358596529E+00    0.158269386404080592E+03    0.162396343089377698E+00   -0.786779372416293832E+01
    0.390441171990473068E+00    0.220149222598532590E+00    0.101109073936260252E+02    0.303633650544332667E-01    0.192275975070039777E+03    0.181532685384887649E+00   -0.785825585087662137E+01
    0.395830533620700753E+00    0.236365728603747327E+00    0.989478067678171769E+01   -0.552851621309980779E+00    0.207873146089051318E+03    0.153583923590597721E+00   -0.784351583188889911E+01
    0.323013002198100307E+00    0.185456912022572251E+00    0.100941813250895382E+02   -0.366172616146854146E+00    0.165021082254679328E+03    0.817631591466170538E-01   -0.784016469862019250E+01
    0.555763296530767170E+00    0.388061060091171195E+00    0.998553270966500328E+01   -0.177581217265696534E+00    0.342856436351927641E+03    0.710080831369969689E-01   -0.782753988255280930E+01
    0.284782949157335763E+00    0.157404403450603442E+00    0.952943503760020150E+01   -0.175177537941167749E+00    0.139439477516611333E+03    0.814776355401111985E-01   -0.781702216010362605E+01
    0.376900540261197070E+00    0.215505368538778996E+00    0.101071174586963917E+02   -0.132814935185496807E-01    0.189580642739224970E+03    0.105940569943552970E+00   -0.780479003396896154E+01
    0.494060439936430895E+00    0.323924276959556279E+00    0.948381311396918036E+01    0.234554400510094574E+00    0.257655563970697301E+03    0.579343246409601623E-01   -0.779613185543375220E+01
    0.431735213640572546E+00    0.256577983986194968E+00    0.945985645484465643E+01    0.104222416660086470E+00    0.208795543503670018E+03    0.194604598286761188E+00   -0.779582641403543075E+01
    0.376532233679972850E+00    0.219896732541305540E+00    0.986151943162386502E+01   -0.162352449632064300E+00    0.187380630565794206E+03    0.875897776238741682E-01   -0.779434959883578227E+01
    0.592598419980787217E+00    0.416641733192126495E+00    0.100561401134218116E+02    0.228795739771237017E+00    0.356895422391886086E+03    0.102579840163336128E+00   -0.779340682506310767E+01
    0.533416475091797238E+00    0.361991310553961887E+00    0.983993336504459037E+01   -0.227926221745385682E+00    0.311394650100934143E+03    0.952192976960005155E-01   -0.776145227904090440E+01
    0.347722897769823736E+00    0.200642581277994753E+00    0.101701282635517973E+02   -0.496781040680559283E+00    0.183911595353157679E+03    0.353116485763974933E-01   -0.775551595538853533E+01
